"Scientific name","New","Common name","Clade","Taxon ID","Assembly name","Accession","Genome size (bps)","Annotation provider","Annotation method","Annotation","Genome","Homology","RNA Seq"
"Plemyria rubiginata","","Moths","Lepidoptera","934957","ilPleRubi1.1","GCA_963576535.1","356216941","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pleuronectes platessa","","European plaice","Fish","8262","fPlePla1.1","GCA_947347685.1","687388084","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Plodia interpunctella","","Indianmeal moth (USDA-ARS_2022_Savannah)","Lepidoptera","58824","ilPloInte3.1","GCF_027563975.1","291332140","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Plotosus lineatus","","Striped eel catfish","Fish","243562","SWU_Pli_1.0","GCA_024760905.1","1333877780","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Plumapathes pennacea","NEW","Black corals","Metazoa","1350358","jaPluPenn1.1","GCA_964036295.1","290023178","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Plusia festucae","","Rice looper (alternate haplotype)","Lepidoptera","254382","ilPluFest1.1_alternate_haplotype","GCA_950370415.1","421903528","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Plusia festucae","","Rice looper","Lepidoptera","254382","ilPluFest1.1","GCA_950381575.1","422538616","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Plutella xylostella","","Diamondback moth","Lepidoptera","51655","ilPluXylo3.1","GCA_932276165.1","323302761","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Plutella xylostella","","Diamondback moth (alternate haplotype)","Lepidoptera","51655","ilPluXylo3.1_alternate_haplotype","GCA_932276175.1","320717355","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pocillopora damicornis","","Cauliflower coral (RSMAS)","Metazoa","46731","ASM370409v1","GCA_003704095.1","234350878","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pocillopora meandrina","","Cauliflower coral","Metazoa","46732","PMEA_v1","GCA_942486045.1","347233126","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pocillopora verrucosa","","Stony corals","Metazoa","203993","CSIRO_AGI_Pver_v1","GCA_030620025.1","356884395","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pocillopora verrucosa","","Stony corals","Metazoa","203993","Pver_genome_assembly_v1.0","GCA_014529365.1","380505547","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pocota personata","","Flies","Diptera","2867115","idPocPers1.1","GCA_963082735.1","845237535","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Podabrus alpinus","","Beetles (alternate haplotype)","Coleoptera","1553677","icPodAlpi1.1_alternate_haplotype","GCA_932273715.1","741844795","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Podabrus alpinus","","Beetles","Coleoptera","1553677","icPodAlpi1.1","GCA_932274525.1","777235495","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Podargus strigoides","","Tawny frogmouth","Birds","8905","bPodStr1.pri","GCA_028020825.1","1271141449","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Poecile atricapillus","","Black-capped chickadee","Birds","48891","CUB_Patr_1.0","GCA_011421415.1","1047790189","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Poecilia formosa","","Amazon molly (PFAF-AM)","Fish","48698","Poecilia_formosa_haplotype_mexicana","GCA_013036085.2","745326098","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Poecilia formosa","","Amazon molly (PFAF-AM)","Fish","48698","Poecilia_formosa_haplotype_latipinna","GCA_013036135.2","674624279","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Poecilia picta","NEW","Swamp guppy (Suriname)","Fish","69234","UBC_Ppic_1.0","GCA_033032245.1","743972568","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pogonomyrmex barbatus","","Red harvester ant","Hymenoptera","144034","Pbar_UMD_V03","GCA_000187915.1","235645958","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Polistes canadensis","","Red paper wasp (GaletaPanama2010)","Hymenoptera","91411","ASM131383v1","GCA_001313835.1","211202212","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Polistes dominula","","European paper wasp (PdomPennStateAug2009)","Hymenoptera","743375","Pdom_r1.2","GCA_001465965.1","208026220","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Polistes fuscatus","","Common paper wasp (324)","Hymenoptera","30207","CU_Pfus_HIC","GCA_010416935.1","219116742","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pollenia amentaria","","Flies","Diptera","670595","idPolAmen1.1","GCA_943735925.1","1270755911","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pollenia amentaria","","Flies (alternate haplotype)","Diptera","670595","idPolAmen1.1_alternate_haplotype","GCA_943735935.1","1262528403","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pollenia angustigena","","Flies (alternate haplotype)","Diptera","1266490","idPolAngu1.1_alternate_haplotype","GCA_930374645.1","1355309065","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pollenia angustigena","","Flies","Diptera","1266490","idPolAngu1.1","GCA_930367215.1","1370491206","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pollenia labialis","","Flies","Diptera","1266491","idPolLabi1.1","GCA_949318255.1","907951187","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pollicipes pollicipes","","Goose neck barnacle (AB1234)","Arthropods","41117","Ppol_2","GCA_011947565.2","770089732","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Polydactylus sextarius","","Blackspot threadfin","Fish","435218","ASM1680184v1","GCA_016801845.1","-","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Polydrusus cervinus","","Beetles","Coleoptera","202137","icPolCerv1.1","GCA_935413205.1","713356138","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Polydrusus cervinus","","Beetles (alternate haplotype)","Coleoptera","202137","icPolCerv1.1_alternate_haplotype","GCA_935413225.1","681549653","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Polydrusus tereticollis","","Beetles","Coleoptera","1342093","icPolTere1.1","GCA_963576705.1","1392681070","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Polydrusus tereticollis","","Beetles","Coleoptera","1342093","icPolTere2.1","GCA_963920685.1","1396111627","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Polygonum aviculare","","Knotweed","Plants","137693","dcPolAvic1.1","GCA_934048045.1","351574766","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Polymixis flavicincta","","Moths","Lepidoptera","1870251","ilPolFlav1.1","GCA_949987655.1","766569608","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Polymixis lichenea","","Moths","Lepidoptera","1870252","ilPolLich1.1","GCA_949091785.1","716679281","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Polyodon spathula","","Mississippi paddlefish","Fish","7913","ASM1765450v1","GCA_017654505.1","1542083420","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Polyommatus icarus","","Common blue","Lepidoptera","265386","ilPolIcar1.1","GCA_937595015.1","511742462","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Polyommatus icarus","","Common blue (alternate haplotype)","Lepidoptera","265386","ilPolIcar1.1_alternate_haplotype","GCA_937629555.1","511074499","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Polyommatus iphigenia","","Butterflies","Lepidoptera","268662","ilPolIphe1.1","GCA_963422495.1","551781275","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Polypterus senegalus","","Gray bichir","Fish","55291","ASM1683550v1","GCA_016835505.1","-","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pomacea canaliculata","","Apple snail (SZHN2017)","Metazoa","400727","ASM307304v1","GCA_003073045.1","440159624","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pomphorhynchus laevis","","Thorny-headed worm (GPI110)","Metazoa","141832","ASM1293484v2","GCA_012934845.2","253271445","Institute of Organismic and Molecular Evolution (iomE), Johannes Gutenberg University Mainz","Import","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pongo abelii","","Sumatran orangutan","Primates","9601","Susie_PABv2","GCA_002880775.3","3065052215","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Populus nigra","","Eudicots","Plants","3691","ddPopNigr1.1","GCA_951802175.1","-","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Porites australiensis","","Stony corals","Metazoa","51061","Paus_1.0","GCA_022179025.1","576510620","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Porites evermanni","","Stony corals","Metazoa","104178","PEVE_v1","GCA_942486025.1","603805388","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Porites lobata","","Stony corals","Metazoa","104759","PLOB_v1","GCA_942486035.1","-","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Porites lutea","","Stony corals (alternate haplotype)","Metazoa","51062","jaPorLute2.1_alternate_haplotype","GCA_958299805.1","555325279","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Porites lutea","","Stony corals","Metazoa","51062","jaPorLute2.1","GCA_958299795.1","541644883","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Portevinia maculata","","Flies","Diptera","226160","idPorMacu1.1","GCA_949715645.1","1125308972","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Portunus trituberculatus","","Swimming crab (SZX2019)","Arthropods","210409","ASM1759143v1","GCA_017591435.1","1005062047","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Potentilla sterilis","","Eudicots","Plants","644184","drPotSter1.1","GCA_963682095.1","744311127","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Priapulus caudatus","","Penis worm","Metazoa","37621","Priapulus_caudatus-5.0.1","GCA_000485595.2","511738253","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Priocnemis perturbator","NEW","Wasps, ants & bees","Hymenoptera","1747324","iyPriPert1.1","GCA_963942575.1","391615939","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pristis pectinata","","Smalltooth sawfish","Chordates","685728","sPriPec2.1.pri","GCA_009764475.2","2267840987","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Procambarus clarkii","","Red swamp crayfish (Jiangsu)","Arthropods","6728","ASM2042438v2","GCA_020424385.2","2735361232","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Protocalliphora azurea","","Flies","Diptera","226133","idProAzur1.1","GCA_932274085.1","874236519","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Protocalliphora azurea","","Flies (alternate haplotype)","Diptera","226133","idProAzur1.1_alternate_haplotype","GCA_932273785.1","853967505","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Protodeltote pygarga","","Moths (alternate haplotype)","Lepidoptera","708063","ilProPyga1.2_alternate_haplotype","GCA_936440985.2","409353543","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Protodeltote pygarga","","Moths","Lepidoptera","708063","ilProPyga1.2","GCA_936450705.2","421138003","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Protodeltote pygarga","","Moths","Lepidoptera","708063","ilProPyga1.1","GCA_936450705.1","421669069","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Protodeltote pygarga","","Moths (alternate haplotype)","Lepidoptera","708063","ilProPyga1.1_alternate_haplotype","GCA_936440985.1","405811214","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Protophormia terraenovae","","Northern blowfly","Diptera","34676","idProTerr1.1","GCA_951394005.1","783654081","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Protophormia terraenovae","","Northern blowfly (alternate haplotype)","Diptera","34676","idProTerr1.1_alternate_haplotype","GCA_951394085.1","760523386","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Protula sp. h YS-2021","","Segmented worms","Metazoa","2886755","wsProSpea1.1","GCA_949752745.1","863481455","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Psammomys obesus","","Fat sand rat","Rodents & lagomorphs","48139","ASM221593v2","GCA_002215935.2","2365774835","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Psammomys obesus","","Fat sand rat","Rodents & lagomorphs","48139","mPsaObe1.curated_primary_1811","GCA_907164565.1","-","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pseudochaenichthys georgianus","","South Georgia icefish","Fish","52239","fPseGeo1.2","GCA_902827115.2","1026222745","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Pseudochaenichthys georgianus","","South Georgia icefish","Fish","52239","fPseGeo1.1","GCA_902827115.1","1026101545","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pseudoips prasinana","","Moths","Lepidoptera","2758353","ilPsePras1.1","GCA_951640165.1","1125677353","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pseudoliparis sp. Yap Trench","","Bony fishes (Yap trench)","Fish","2499240","ASM433547v1","GCA_004335475.1","840640641","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pseudoliparis swirei","","Bony fishes (Mariana Trench)","Fish","2059687","NWPU_hadal_v1","GCA_029220125.1","626455521","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Pseudorasbora parva","","Stone moroko","Fish","51549","ASM2467924v1","GCA_024679245.1","1228868788","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Psittacula echo","","Mauritius parakeet","Birds","232653","bPsiEch3.1","GCA_963264785.1","-","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Psylliodes chrysocephala","","Cabbage stem flea beetle","Coleoptera","2598218","PGI_PSYICH_v2","GCA_927349885.1","1181805965","PGI","Import","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pteropus giganteus","","Indian flying fox","Mammals","143291","Ma_sr-lr_union100","GCA_902729225.1","1985219947","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Pterostichus madidus","","Beetles","Coleoptera","767470","icPteMadi1.1","GCA_911728475.1","705139919","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pterostichus madidus","","Beetles (alternate haplotype)","Coleoptera","767470","icPteMadi1.1_alternate_haplotype","GCA_911728425.1","594613092","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pterostichus madidus","","Beetles","Coleoptera","767470","icPteMadi1.2","GCA_911728475.2","705126243","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Ptilodon capucinus","","Moths","Lepidoptera","987449","ilPtiCapc1.1","GCA_914767695.1","348696490","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Ptilodon capucinus","","Moths (alternate haplotype)","Lepidoptera","987449","ilPtiCapc1.1_alternate_haplotype","GCA_914767775.1","346563099","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Ptychoptera albimana","","Flies","Diptera","1902997","idPtyAlbi3.1","GCA_961205885.1","197858972","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Ptychoptera contaminata","NEW","Flies","Diptera","1572538","idPtyCont2.1","GCA_963942525.1","204075021","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pulicaria dysenterica","","Eudicots","Plants","56535","daPulDyse1.2","GCA_947179395.2","833230194","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Puntigrus tetrazona","","Sumatra barb","Fish","1606681","ASM1883169v1","GCA_018831695.1","-","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pycnomerus fuliginosus","","Beetles","Coleoptera","878397","icPycFuli2.1","GCA_963924575.1","359220406","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pygocentrus nattereri","","Red-bellied piranha","Fish","42514","fPygNat1.pri","GCA_015220715.1","1222050449","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Pyrausta nigrata","","Moths (alternate haplotype)","Lepidoptera","1660681","ilPyrNigr1.1_alternate_haplotype","GCA_949316215.1","512866022","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pyrausta nigrata","","Moths","Lepidoptera","1660681","ilPyrNigr1.1","GCA_949316185.1","538865229","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pyrgus malvae","","Grizzled skipper (alternate haplotype)","Lepidoptera","218760","ilPyrMalv3.1_alternate_haplotype","GCA_911387725.1","724831075","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pyrgus malvae","","Grizzled skipper (alternate haplotype)","Lepidoptera","218760","ilPyrMalv3.2_alternate_haplotype","GCA_911387725.2","718749843","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pyrgus malvae","","Grizzled skipper","Lepidoptera","218760","ilPyrMalv3.1","GCA_911387765.1","724634141","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pyrochroa serraticornis","","Beetles (alternate haplotype)","Coleoptera","346838","icPyrSerr1.1_alternate_haplotype","GCA_905333035.1","226804794","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Pyrochroa serraticornis","","Beetles","Coleoptera","346838","icPyrSerr1.2","GCA_905333025.2","249396633","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Quercus cerris","","Turkey oak","Plants","39468","dhQueCerr2.1","GCA_963669245.1","-","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Quercus robur","","English oak","Plants","38942","dhQueRobu3.1","GCA_932294415.1","789187406","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Raja brachyura","","Blonde ray","Chordates","223862","sRajBra1.1","GCA_963514005.1","2700467477","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Rana temporaria","","Common frog","Amphibians","8407","aRanTem1.1","GCA_905171775.1","4111422596","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Rattus norvegicus","","Norway rat (SHR/Utx RGD_8142385)","Rodents & lagomorphs","10116","UTH_Rnor_SHR_Utx","GCA_023515785.1","2866391611","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Rattus norvegicus","","Norway rat (SHRSP/BbbUtx)","Rodents & lagomorphs","10116","UTH_Rnor_SHRSP_BbbUtx_1.0","GCA_021556685.1","2907517304","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Rattus norvegicus","","Norway rat (WKY/Bbb RGD_1581635)","Rodents & lagomorphs","10116","UTH_Rnor_WKY_Bbb_1.0","GCA_023515805.1","2910747220","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Rattus norvegicus","","Norway rat (BN/NHsdMcwi)","Rodents & lagomorphs","10116","mRatBN7.2","GCA_015227675.2","2647915728","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Rattus norvegicus","NEW","Norway rat (BN/NHsdMcwi)","Rodents & lagomorphs","10116","GRCr8","GCA_036323735.1","2849597492","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Rattus rattus","","Black rat (USA)","Rodents & lagomorphs","10117","ASM1180010v1","GCA_011800105.1","2250278728","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Reinhardtius hippoglossoides","","Greenland flounder (Greenland)","Fish","111784","UL_REHI_2.0","GCA_006182925.3","598508710","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV","BAM"
"Rhagium mordax","","Beetles","Coleoptera","295679","icRhaMord1.1","GCA_963680705.1","775637577","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Rhagoletis pomonella","","Apple magot fly (Grant_MI)","Diptera","28610","Rhpom_1.0","GCA_013731165.1","1223288327","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Rhagonycha fulva","","Beetles (alternate haplotype)","Coleoptera","41101","icRhaFulv1.1_alternate_haplotype","GCA_905340395.1","363526809","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Rhagonycha fulva","","Beetles","Coleoptera","41101","icRhaFulv1.1","GCA_905340355.1","424661649","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Rhagonycha lutea","","Beetles","Coleoptera","1553715","icRhaLute1.1","GCA_958510855.1","479837225","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Rhaphigaster nebulosa","","Bugs","Hemiptera","51622","ihRhaNebu1.1","GCA_948150685.1","1155797846","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
"Rhea pennata","","Lesser rhea","Birds","8795","bPtePen1.pri","GCA_028389875.1","1269016774","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","TSV",""
